"Comment ID","User ID","Username","Nick Name","Comment","Comment Time","Digg Count","Author Digged","Reply Count","Pinned to Top","User Homepage"
"=""7642872366688109319""","=""6807015488604193794""","bonbon2gd","𝕱𝖆𝖚𝖟𝖎","snt itu tempat apa baru tau dimedan ada itu 😂","23/5/2026, 07.08.36","0","No","0","No","https://www.tiktok.com/@bonbon2gd"
"=""7642873656775803665""","=""7181322973960635393""","_the_nasution","the_nasution","aku pun td mlm ke sinut amir hamzah 🤣🤣","23/5/2026, 07.13.35","0","No","0","No","https://www.tiktok.com/@_the_nasution"
"=""7642891007609406215""","=""7477986315549180936""","2009s298","sur","di lampung mati lampu","23/5/2026, 08.20.54","0","No","0","No","https://www.tiktok.com/@2009s298"
"=""7642872386572600084""","=""6958813127182779393""","faujisyukur","FAUJI","samalh🤣","23/5/2026, 07.15.53","0","No","0","No","https://www.tiktok.com/@faujisyukur"
"=""7642874311640777473""","=""7017448117089354754""","tubunibrsihotang6","Naga Labersa Toba🏞️","hotel bapakku penuh anjir bnyk check in di Medan 🤣🤣","23/5/2026, 07.15.58","0","No","0","No","https://www.tiktok.com/@tubunibrsihotang6"
"=""7642874703896773383""","=""6884653917922378753""","irvan_affandi03","Irvan_A.f.f03","sibuk kali warga medan ini😂","23/5/2026, 07.17.41","0","No","0","No","https://www.tiktok.com/@irvan_affandi03"
"=""7642875119426208520""","=""6973018837117584385""","threerhmndnibrsrgh","Mandasrgh","Riau penuh juga cok","23/5/2026, 07.19.10","0","No","0","No","https://www.tiktok.com/@threerhmndnibrsrgh"
"=""7642875445209662225""","=""7371710752812844037""","el_el0809","yayayboboiboy🧜🏻‍♀️.","baru idop njir","23/5/2026, 07.20.28","0","No","0","No","https://www.tiktok.com/@el_el0809"
"=""7642876546805482247""","=""79506233422""","yunei56","Sri Wahyuni","Alhamdulillah di tempat q jam 10 malam hidup lampunya","23/5/2026, 07.24.43","0","No","0","No","https://www.tiktok.com/@yunei56"
"=""7642876675315909393""","=""6799082464562594817""","thenbhdxthelany","cindy","tembung blm hidup sampai skrg, menyala isi kulkas kuuu","23/5/2026, 07.25.23","0","No","0","No","https://www.tiktok.com/@thenbhdxthelany"
"=""7642878558045864721""","=""7149528736672220161""","dwiayusasmitha","dwiayusasmitha","Binje blm idup sampe skrg. Menyala genset di rumahku😂","23/5/2026, 07.32.27","0","No","0","No","https://www.tiktok.com/@dwiayusasmitha"
"=""7642878631018464020""","=""6942398841833325569""","udangkejuop","r","jujur stres juga awak","23/5/2026, 07.32.45","0","No","0","No","https://www.tiktok.com/@udangkejuop"
"=""7642903442264261392""","=""7477459288807506945""","anotherzira0","hasibuan","mandala dari jam 12 uda idup we🥰","23/5/2026, 09.09.01","0","No","0","No","https://www.tiktok.com/@anotherzira0"
"=""7642900109211042561""","=""6862539652830888962""","jksjkj","￴ ￴ ￴ ￴ ￴ ￴ ￴ ￴ ￴ ￴ ￴ ￴ ￴","DITEMPATTKUU DAH HIDUPPL","23/5/2026, 08.56.40","0","No","0","No","https://www.tiktok.com/@jksjkj"
"=""7642900471341957906""","=""6780507788437455873""","trailermovie15","Trailer Movie","😂😂 ngakak ajala we","23/5/2026, 08.57.24","0","No","0","No","https://www.tiktok.com/@trailermovie15"
"=""7642900760799855381""","=""7440854277210637329""","suciiamaliiia","❤️‍🔥?","Pada bawa cok sambung weh alfa, indo , agam rame bener 😭🙏🏻","23/5/2026, 08.58.48","0","No","0","No","https://www.tiktok.com/@suciiamaliiia"
"=""7642901620703838992""","=""6734541276786131970""","trasvr_","Trasvr_","@Wulan","23/5/2026, 09.02.29","0","No","0","No","https://www.tiktok.com/@trasvr_"
"=""7642901789087400712""","=""7301602617024709637""","._syasyaa._","⋆｡°✩Raisya","@mattchalatve jujur seru jir matlam nya","23/5/2026, 09.02.33","0","No","1","No","https://www.tiktok.com/@._syasyaa._"
"=""7642902186254680849""","=""76228435488""","indah_safiraaa","indah_safira","Woiii di simpang jodoh tembung city tercinta ini sampe detik ini belom idop ah, tapi tetangga sebrang dah idoppp. gawat juga ah","23/5/2026, 09.04.26","0","No","0","No","https://www.tiktok.com/@indah_safiraaa"
"=""7642902235484570389""","=""6747294899105891330""","indah_putri02","indah_putri02","tembong hidup jam 7 pagii cuy, asli 12 jam mati lampunya 😭","23/5/2026, 09.04.39","0","No","0","No","https://www.tiktok.com/@indah_putri02"
"=""7642902389343044368""","=""6741293409678967810""","reginasiahaan17","Reginajualan","Inpo tanjung sari uda idup belum?😭😭","23/5/2026, 09.04.53","0","No","0","No","https://www.tiktok.com/@reginasiahaan17"
"=""7642902953661350676""","=""6913045849879593986""","_eni.w","Eni Wahyuni","tanjung mulia blm hidup🥹","23/5/2026, 09.07.12","0","No","0","No","https://www.tiktok.com/@_eni.w"
"=""7642903102890410753""","=""6946968791156147201""","illbeyoursbabeexixixi","dis","@beerzoneinthecity","23/5/2026, 09.07.41","0","No","1","No","https://www.tiktok.com/@illbeyoursbabeexixixi"
"=""7642899927194796820""","=""7327206923144594437""","lizarayyan5","lizarayyan","kami di Galang baru hidup pagi ini Gilak tadi malam panas poll mati lampu","23/5/2026, 08.55.44","0","No","0","No","https://www.tiktok.com/@lizarayyan5"
"=""7642903581016736533""","=""7337985648026256390""","liaaa_738","aisyah🦋","pliss disini gak idup","23/5/2026, 09.09.43","0","No","0","No","https://www.tiktok.com/@liaaa_738"
"=""7642903908021191445""","=""7249715651564160007""","dimiliki24","Wss","Lucu x yg bawa cok sambung 🤣🤣😭","23/5/2026, 09.10.55","0","No","0","No","https://www.tiktok.com/@dimiliki24"
"=""7642904184510432018""","=""7307935903468307461""","khairul_4you","FRA๛RULZ","","23/5/2026, 09.11.56","0","No","0","No","https://www.tiktok.com/@khairul_4you"
"=""7642904357490426644""","=""6642144548918509570""","shaaedeline","itss.saa🍃💚","ditempat ku malah katanya mau mati lampu lagi sekitar jam 9-10 dan hidup nya katanya nanti sorean😭","23/5/2026, 09.12.37","0","No","0","No","https://www.tiktok.com/@shaaedeline"
"=""7642904413296657160""","=""6956587804278211586""","keessyill","⋆. 𐙚˚࿔ 𝔖𝔢𝔰𝔦𝔩𝔩 𝜗𝜚˚⋆","ampunlahh😭","23/5/2026, 09.12.52","0","No","0","No","https://www.tiktok.com/@keessyill"
"=""7642904493809910535""","=""6956587804278211586""","keessyill","⋆. 𐙚˚࿔ 𝔖𝔢𝔰𝔦𝔩𝔩 𝜗𝜚˚⋆","baterai HP sekarat, jaringan tidak ada😭😭","23/5/2026, 09.13.09","0","No","0","No","https://www.tiktok.com/@keessyill"
"=""7642906060533777153""","=""7536481826690008081""","tolaa865","tolaa","kaa kami sekeluarga numpang di rest area buat ngecharge hp 😭😭","23/5/2026, 09.19.28","0","No","0","No","https://www.tiktok.com/@tolaa865"
"=""7642906465292796690""","=""7228828474051396616""","pau.pau516","pau pau","untung kami jam 1 hidup ny","23/5/2026, 09.20.48","0","No","0","No","https://www.tiktok.com/@pau.pau516"
"=""7642906487907648272""","=""7454729577547138053""","diniekamaulida_","diniieeee","wkwkkwk","23/5/2026, 09.20.50","0","No","0","No","https://www.tiktok.com/@diniekamaulida_"
"=""7642893352606696212""","=""6991101672589149211""","muliadwi.c.s","muliaaaaa 🧜🏻‍♀️","@spitfire✰ terpantau masih ceklis wa","23/5/2026, 08.30.02","0","No","1","No","https://www.tiktok.com/@muliadwi.c.s"
"=""7642891500347360018""","=""7109013224830092290""","khairatunisa88","Khairatun Nisa LS","Wkwkwkw","23/5/2026, 08.22.42","0","No","0","No","https://www.tiktok.com/@khairatunisa88"
"=""7642889809992614676""","=""7051928271671362562""","sartika7215","Sartika29","dikutacane daerah aceh tenggara udah hidup dari jam 4.30 kalau gak salah","23/5/2026, 08.23.47","0","No","0","No","https://www.tiktok.com/@sartika7215"
"=""7642891936910541575""","=""6794328697304253442""","maspataa","4DS3","uda menggilaa lama lama gegara gada listrik weeeee","23/5/2026, 08.24.18","0","No","0","No","https://www.tiktok.com/@maspataa"
"=""7642892009245672213""","=""7117273635958637570""","ullsukatidurr","🅰️ulll","baru tadi malam dah bnyak kejadian 😭😭","23/5/2026, 08.24.45","0","No","0","No","https://www.tiktok.com/@ullsukatidurr"
"=""7642892033439286023""","=""7377647244366185477""","sushy_saragih","Susilawati Turnip","Alhamdulillah 00:10 tempat kami hidup","23/5/2026, 08.24.48","0","No","0","No","https://www.tiktok.com/@sushy_saragih"
"=""7642892082500158209""","=""6920037617715741698""","bagiduitplis","idung jambu mata segaris","menteng jam 00.35 dah idup","23/5/2026, 08.25.01","0","No","0","No","https://www.tiktok.com/@bagiduitplis"
"=""7642892521711158036""","=""6878665272786437121""","itsmeay_01","￴ ￴ ￴ ￴￴ ￴ ￴ ￴ ￴ ￴ ￴","baru kali ini serentak kompak yg ga penting 😔😭","23/5/2026, 08.26.57","0","No","0","No","https://www.tiktok.com/@itsmeay_01"
"=""7642892942579860231""","=""6990237976358765570""","zahwaauliazahara_04","🧚","panasss woii gaada kipas gaada angin sepoy'masuk kedalam uda macam digodok didalam rumah itu ngecas pun sampe numpak dirumah wawak'😭😭","23/5/2026, 08.28.19","0","No","0","No","https://www.tiktok.com/@zahwaauliazahara_04"
"=""7642893219991536405""","=""6842652669393781761""","itsmecantiikk","suchindaayudia","🤣","23/5/2026, 08.29.39","0","No","0","No","https://www.tiktok.com/@itsmecantiikk"
"=""7642893340337373960""","=""6821134513793008642""","parnonang_nonang","PARNONANG_NONANG","@iG : itsgilbert10","23/5/2026, 08.29.46","0","No","0","No","https://www.tiktok.com/@parnonang_nonang"
"=""7642939743018648328""","=""6755086048173507585""","mm16.10","TIKA","daerah sei sikambing udah mati lagi untuk kedua kalinya😭","23/5/2026, 11.29.54","0","No","0","No","https://www.tiktok.com/@mm16.10"
"=""7642894232445829896""","=""7506851562216850450""","selena.ginting3","Selena Ginting","jam 8 tadi hidup lampu,sumpah lemas kali aku Tuhan Yesus","23/5/2026, 08.33.19","0","No","0","No","https://www.tiktok.com/@selena.ginting3"
"=""7642894240792822548""","=""7060124989903635458""","uuunnseeerr","🦚","[Stiker] ","23/5/2026, 08.33.32","0","No","0","No","https://www.tiktok.com/@uuunnseeerr"
"=""7642896992016007953""","=""7085936517114266651""","fanny20033","fnny","cafe super rameee
dan ak barista nya pengkor 😭","23/5/2026, 08.44.01","0","No","0","No","https://www.tiktok.com/@fanny20033"
"=""7642897001932571400""","=""7267628316474950661""","rajaterakhirnya","44","di angkringan yg pake genset, tapi malah kena hantam hujan😂","23/5/2026, 08.44.07","0","No","0","No","https://www.tiktok.com/@rajaterakhirnya"
"=""7642897131367547655""","=""7057767974351209474""","jasmine_.cc","jasmine_.cc","Di rumah aku belum idup sampe sekarang😌","23/5/2026, 08.44.29","0","No","0","No","https://www.tiktok.com/@jasmine_.cc"
"=""7642897920078267152""","=""6788132473169937410""","_wiwiwi77777","Señorita.","kurang ajar bgt idup lampu jam setengah 3 pagi, habis badanku digigitin nyamuk+panas kali eee amang tahe","23/5/2026, 08.47.40","0","No","0","No","https://www.tiktok.com/@_wiwiwi77777"
"=""7642898872658199313""","=""7408151789391283206""","paynipiyan","kimjooeun","jangan sampe habis Sumatra 1 indonesia mati lampu 😭","23/5/2026, 08.51.34","0","No","0","No","https://www.tiktok.com/@paynipiyan"
"=""7642899333649548039""","=""7308657482955195397""","muhammad_gusti21","Muhammad Gusti","UMSU Top menyalaaa kampus awak😍😍","23/5/2026, 08.53.04","0","No","0","No","https://www.tiktok.com/@muhammad_gusti21"
"=""7642899710194156309""","=""7220599351243883521""","taurusseya","inisial D","Tolong wee marelan belum nyala sama sekali 😭","23/5/2026, 08.54.47","0","No","0","No","https://www.tiktok.com/@taurusseya"
"=""7642985928138736391""","=""6786083067725005825""","nenooll","nenooll","@Ajib Setiawan","23/5/2026, 14.29.01","0","No","1","No","https://www.tiktok.com/@nenooll"
"=""7642980931847193352""","=""7581431936049333256""","begu1220","begu12","tebing tinggi udah hidup","23/5/2026, 14.09.43","0","No","1","No","https://www.tiktok.com/@begu1220"
"=""7642981684191118101""","=""6982439335066158106""","taaagplna","Rita Rajagukguk","disini matii, gak tauu bakalan bergilir mati lampu nya","23/5/2026, 14.12.43","0","No","0","No","https://www.tiktok.com/@taaagplna"
"=""7642981881240421121""","=""7592771643069989904""","nitaaaa1_0","itaa","MATI TOTAL HP KU 😭😭","23/5/2026, 14.13.21","0","No","0","No","https://www.tiktok.com/@nitaaaa1_0"
"=""7642982214565233426""","=""305327915855151104""","m.suhardiman","ᴀʀᴅɪɪɪ♓","marelan belum hidup"" woi lgi ngungsi numpang cas ini","23/5/2026, 14.14.39","0","No","0","No","https://www.tiktok.com/@m.suhardiman"
"=""7642982309557732113""","=""7339896326894994438""","ariesapril1004","MA♈","Brayan semalam hidup nya jam setengah 1","23/5/2026, 14.15.01","0","No","0","No","https://www.tiktok.com/@ariesapril1004"
"=""7642983025554473749""","=""6871059669574943745""","hrkaaa","kaaa","umsu jelas jelas sang surya mada ada redupnyaa🙌🏻","23/5/2026, 14.18.03","0","No","1","No","https://www.tiktok.com/@hrkaaa"
"=""7642983204982752020""","=""7557427884668077063""","yohan_271003","Ramadhan","pagar rumah pun ilang🤣","23/5/2026, 14.21.29","0","No","0","No","https://www.tiktok.com/@yohan_271003"
"=""7642984040065303303""","=""7099866394963149826""","kristiani.tarigan8","Kristiani Tarigan","keren2 cor3medan mati lampu","23/5/2026, 14.21.47","0","No","0","No","https://www.tiktok.com/@kristiani.tarigan8"
"=""7642984063444026119""","=""6809197363728843778""","punyamastth","MAMA NA","Krakatau jam 13.05 baru hidup kak😭😭","23/5/2026, 14.21.53","0","No","0","No","https://www.tiktok.com/@punyamastth"
"=""7642984088114152212""","=""6838557680622502914""","bibiybeayr","Salsa","🤣","23/5/2026, 14.21.57","0","No","0","No","https://www.tiktok.com/@bibiybeayr"
"=""7642980893153886984""","=""6849639371784651777""","mba.assa","mba assa🌷","baru aja idop
apa GK bekuahhh di buat nya","23/5/2026, 14.09.31","0","No","0","No","https://www.tiktok.com/@mba.assa"
"=""7642986176761463573""","=""7633354923212637205""","afifiiimutt","afifiii","lilin mendadak langka tadi malam 😭","23/5/2026, 14.30.14","0","No","0","No","https://www.tiktok.com/@afifiiimutt"
"=""7642986641250779920""","=""7415431351563944965""","cilanaisalll","'","tempat ku blm idup sampe sekarang pliss","23/5/2026, 14.31.49","0","No","0","No","https://www.tiktok.com/@cilanaisalll"
"=""7642986948852876049""","=""6783983329126450178""","mlyna24_","amee","semayang jam 10.30 baru hidup dari jam 7 malam😭","23/5/2026, 14.33.06","0","No","0","No","https://www.tiktok.com/@mlyna24_"
"=""7642987428856791809""","=""6731359883058267137""","febryy.siregar","febry","lilin dimana"" habis","23/5/2026, 14.34.54","0","No","0","No","https://www.tiktok.com/@febryy.siregar"
"=""7642987450038092552""","=""7640784962844820498""","shadiraa4_lynz2","Prettyz_Shadiaraa","ABANG GW JADI AYAM BOLAK BALIK DARI ATAS SAMPE LANTAI BAWAH NAIK TURUN KEK AYAM😭😭😭","23/5/2026, 14.35.02","0","No","0","No","https://www.tiktok.com/@shadiraa4_lynz2"
"=""7642987526601573121""","=""6818004672948634626""","inongpeng","Zylvia","bah! medan rasa di aceh 🗿","23/5/2026, 14.35.16","0","No","0","No","https://www.tiktok.com/@inongpeng"
"=""7642987693214810887""","=""74283545828""","vny2410","VINNY [TRONIC]","Aku sampe numpang ngecas di ktv karna suamiku kerja di dunia malam😂","23/5/2026, 14.35.51","0","No","1","No","https://www.tiktok.com/@vny2410"
"=""7642989213562077960""","=""74594628167""","sitialisa16","Echa Ajha","kami km 13 blm hidup sampe sekarang 😳","23/5/2026, 14.41.46","0","No","0","No","https://www.tiktok.com/@sitialisa16"
"=""7642989399719215892""","=""6685730642138137606""","santigrana2008","{Santi25}","Orasakti Alhamdulillah menang lagi ketua💙","23/5/2026, 14.42.47","0","No","0","No","https://www.tiktok.com/@santigrana2008"
"=""7642989516811141906""","=""7383321774555104261""","lucero4474","Lucero","Alhamdulillah menang lagi derr orasakti 💚😘😘","23/5/2026, 14.43.02","0","No","0","No","https://www.tiktok.com/@lucero4474"
"=""7642976317714236167""","=""7607463038552491016""","a1syhmxzz","saa","sampe sekarang belum hidup njirr😔😔","23/5/2026, 13.51.49","0","No","0","No","https://www.tiktok.com/@a1syhmxzz"
"=""7642971363238019847""","=""7484864627383108616""","flument.ransei","𝕹𝖔𝕺𝖓𝖊","aku di Mencirim sekitar hidup jam stengah 11 tadi wee","23/5/2026, 13.32.31","0","No","0","No","https://www.tiktok.com/@flument.ransei"
"=""7642971713860928273""","=""6560387126797795333""","me.din20","Din Good..","Disuruh nginap di umsu ini mah tidur di kelas adem","23/5/2026, 13.33.53","0","No","0","No","https://www.tiktok.com/@me.din20"
"=""7642971733859746567""","=""6795753506978923522""","arikayaninadya","Nadya💗Yoshi🐯🐾 (김지원 & 요시)","rantauprapat blm idup 8 jam dah mati lagi😭","23/5/2026, 13.34.06","0","No","0","No","https://www.tiktok.com/@arikayaninadya"
"=""7642972256079397649""","=""7050060019777143809""","gulaarenlatte_","4wwa","BINJE PUN JUGA MACAM KOTA ZOMBIE AWAK TIDUR PUN DH BUGIL KRN PANAS X SIALAN","23/5/2026, 13.36.00","0","No","0","No","https://www.tiktok.com/@gulaarenlatte_"
"=""7642972426238083860""","=""7501310582068282375""","auoell","auoel","🤗","23/5/2026, 13.36.45","0","No","1","No","https://www.tiktok.com/@auoell"
"=""7642972434908103444""","=""7509476237452477447""","utuwacintamiayam","w","citraland lautan manusia anjir😭","23/5/2026, 13.36.50","0","No","0","No","https://www.tiktok.com/@utuwacintamiayam"
"=""7642972487148339988""","=""7391055809914553349""","zee034685","zee","warkop pun penuh semuaa sama yng nge cas wkwk","23/5/2026, 13.37.00","0","No","0","No","https://www.tiktok.com/@zee034685"
"=""7642973507173663508""","=""6952740751538701314""","sapiraanjani_","piraa","info yg idup","23/5/2026, 13.41.08","0","No","0","No","https://www.tiktok.com/@sapiraanjani_"
"=""7642973457668391681""","=""7074125728127976474""","gabrielsamageo","editor capcut✔️ツ","langsung keluar 4 cok sambung kami😂😂","23/5/2026, 13.41.14","0","No","0","No","https://www.tiktok.com/@gabrielsamageo"
"=""7642975434465395477""","=""7361588436262618129""","chandra.irwan0","Awan","kota medan udah siap jadi cobaan kalau perang dunia terjadi. udah lewatin simulasinya semua","23/5/2026, 13.48.45","0","No","0","No","https://www.tiktok.com/@chandra.irwan0"
"=""7642989798823494417""","=""6838898470947308545""","luluaina_","Nana_Nemura","@MARUGAME🍜","23/5/2026, 14.44.08","0","No","0","No","https://www.tiktok.com/@luluaina_"
"=""7642976812121277202""","=""6706846247833699330""","tobing01","RAIn Tobing","dulu drama banjir terus drama spbu sekarang drama listrik padam. sumatera emang best lah. tahan banting semua 🤣🤣","23/5/2026, 13.53.44","0","No","0","No","https://www.tiktok.com/@tobing01"
"=""7642977324274565909""","=""7233812304948118530""","cuppacuply","ayufebryawandira","Nanti malem mati lagi info nya weeeee","23/5/2026, 13.55.41","0","No","0","No","https://www.tiktok.com/@cuppacuply"
"=""7642978233189516052""","=""7384057733467276293""","1uvv6","lili","udah selamat guyss","23/5/2026, 13.59.14","0","No","0","No","https://www.tiktok.com/@1uvv6"
"=""7642978262076261141""","=""7064783987487851547""","mikiyaaa_115","Mickoooooo_115","warung malam pada tutup anjj,pada takut kecolongan","23/5/2026, 14.05.41","0","No","0","No","https://www.tiktok.com/@mikiyaaa_115"
"=""7642979940467704597""","=""7157628460273337370""","hardiansyah1056","Hyz_004","Rame ya","23/5/2026, 14.05.55","0","No","0","No","https://www.tiktok.com/@hardiansyah1056"
"=""7642980139399840532""","=""7523937640844985362""","iren._22","Iren","Takut nanti malam mati lampu lagi..","23/5/2026, 14.06.44","0","No","0","No","https://www.tiktok.com/@iren._22"
"=""7642980374398190354""","=""6823296227989668865""","strawbapple","strawbapple","mau ngecharge dan ngadem di umsu deh kalo gitu","23/5/2026, 14.07.28","0","No","0","No","https://www.tiktok.com/@strawbapple"
"=""7642980804494426888""","=""6899098172011037698""","chellanih","Xela","We tolong Medan sampai saat ini belum hidup😭","23/5/2026, 14.09.13","0","No","0","No","https://www.tiktok.com/@chellanih"
"=""7642999313056596757""","=""7624476913914283024""","lya.ginting","Lya Ginting","bner kk kmi mw cek in 1 kluarga pun full 1 kota medan","23/5/2026, 15.21.10","0","No","0","No","https://www.tiktok.com/@lya.ginting"
"=""7642995198687544085""","=""6747668248625792001""","yaanggiyaa","anggi","agam kok ga msk kak🤣","23/5/2026, 15.05.10","0","No","0","No","https://www.tiktok.com/@yaanggiyaa"
"=""7642995351163405076""","=""7417678466861499398""","zzwishsummerr","fwairyiiicaa","medan mabar udah hidup blm lampu we?","23/5/2026, 15.05.47","0","No","0","No","https://www.tiktok.com/@zzwishsummerr"
"=""7642995657422816008""","=""7544910808267637776""","yeimy_854","yeimy","Alhamdulillah menang lagi derr (OraSakti) 💚😘😘","23/5/2026, 15.06.50","0","No","0","No","https://www.tiktok.com/@yeimy_854"
"=""7642995641942295304""","=""7370048851220333573""","_antqxy","𝓜𝓪𝓻𝓲𝓪 💭🩷","Orasakti🖤Yang pasti pasti aja cuy💯💞💗💚💚","23/5/2026, 15.06.50","0","No","0","No","https://www.tiktok.com/@_antqxy"
"=""7642996149519074056""","=""7325155280957981702""","nicolcapera10","Nicol:)tique","( orasakti )Alhamdulillah menang lagi ketua💙","23/5/2026, 15.08.41","0","No","0","No","https://www.tiktok.com/@nicolcapera10"
"=""7642996574465803016""","=""7282967658856285190""","majos_tg","✮ ⋆ ˚｡𖦹 ⋆｡°✩majo✮ ⋆ ˚｡𖦹 ⋆｡°✩","Orasakti 😘😘anti marketing lh pokok nye wak","23/5/2026, 15.10.26","0","No","0","No","https://www.tiktok.com/@majos_tg"
"=""7642997782156854032""","=""7143563211332961282""","f1d3l1a","fdhjkye","akhirnya hidup juga lampunya, sekian lama kek org setressssss 😭","23/5/2026, 15.15.01","0","No","0","No","https://www.tiktok.com/@f1d3l1a"
"=""7642998181726733074""","=""7630534410321134613""","cokimy1","cokimy","😂😂😂","23/5/2026, 15.16.35","0","No","0","No","https://www.tiktok.com/@cokimy1"
"=""7642998475466392341""","=""6930160691340936194""","byllcx","byllcx","@Lingzii","23/5/2026, 15.17.55","0","No","0","No","https://www.tiktok.com/@byllcx"
"=""7642999206986711829""","=""7452138716179710981""","erlesensei","Erleeee","AHHAAHAHAHHAHHA rindunya medan","23/5/2026, 15.20.39","0","No","0","No","https://www.tiktok.com/@erlesensei"
"=""7642995206459917074""","=""7081694568164819969""","_asada32","Mrs. B","cuma d Medan lh, banjir mati lampu manusia ny tetap senangkan","23/5/2026, 15.05.05","0","No","0","No","https://www.tiktok.com/@_asada32"
"=""7642999753332540181""","=""6640005700661805058""","irmanhlw","IrmanHalawa","diserbu tetangga 😭😭","23/5/2026, 15.22.59","0","No","0","No","https://www.tiktok.com/@irmanhlw"
"=""7643000750636860178""","=""7414801896361280518""","cewexcancer0207","imaahh0207","yg blom isi air,isi air kelen penuh,mati lampu part 2 segera otw😭😭","23/5/2026, 15.26.32","0","No","0","No","https://www.tiktok.com/@cewexcancer0207"
"=""7643000714885726996""","=""6519118837686009857""","erinaa_307","Erina Aulia","Adalagi yg bawa speaker keliling2 naik kreta 😭","23/5/2026, 15.26.33","0","No","0","No","https://www.tiktok.com/@erinaa_307"
"=""7643001587481412370""","=""7095321035050877953""","lenzzra","lenn","suntuk kali dirumah gelap,panas ke warkop penuh isi bensin penuh juga tidor ajala","23/5/2026, 15.29.52","0","No","0","No","https://www.tiktok.com/@lenzzra"
"=""7643001606590464775""","=""7461638257882973191""","ahnonim4","ahnonim","@boringg","23/5/2026, 15.30.05","0","No","0","No","https://www.tiktok.com/@ahnonim4"
"=""7643001867203478293""","=""7524742306597438481""","janda_semakindidepan","麗娜 💋💅👩","gelisah x anak aku g bs dhub😭","23/5/2026, 15.31.09","0","No","0","No","https://www.tiktok.com/@janda_semakindidepan"
"=""7643001979589559061""","=""7450357468645983239""","rizkaputricahyani6","rizkaaa🧸","berasa hidup di jaman penjajahan","23/5/2026, 15.31.25","0","No","0","No","https://www.tiktok.com/@rizkaputricahyani6"
"=""7643002079963644692""","=""7548144478789665799""","hfizrfnza","rafanza","jakarta ga mati lampu we wkwkq","23/5/2026, 15.31.54","0","No","0","No","https://www.tiktok.com/@hfizrfnza"
"=""7643002166273131265""","=""6854087499049157634""","mbiik4","R, S.D, S.Mp, S.Ma, S.I.Kom","jam 10 malam da idup, jam 9 pagi mati lagi 😭","23/5/2026, 15.32.04","0","No","0","No","https://www.tiktok.com/@mbiik4"
"=""7642992052028932871""","=""6880621186058667009""","ea_2427","Evoleth✨","Alhamdulillah menang lagi derr orasakti 💚😘😘","23/5/2026, 14.52.56","0","No","0","No","https://www.tiktok.com/@ea_2427"
"=""7642990312106033928""","=""7109570390195733510""","juanx.00_","juan","(Orasakti) 😘😘anti marketing lh pokok nye wak","23/5/2026, 14.46.09","0","No","0","No","https://www.tiktok.com/@juanx.00_"
"=""7642990505551053588""","=""7143599312664232962""","nurulfransiska19","siska","medan Polonia belum idup we sampe skrg","23/5/2026, 14.46.59","0","No","0","No","https://www.tiktok.com/@nurulfransiska19"
"=""7642990582402695956""","=""7116953895632978970""","adekk_game07","MR.ZiiK_07","adeh pada hilang semuanya ya... padahal padam 6-12 jam aja..kagak nikmati didunia malam hari","23/5/2026, 14.47.13","0","No","1","No","https://www.tiktok.com/@adekk_game07"
"=""7642990933952971538""","=""7392804465756505094""","conni9792","conni","Alhamdulillah menang lagi derr (OraSakti) 💚😘😘","23/5/2026, 14.48.30","0","No","0","No","https://www.tiktok.com/@conni9792"
"=""7642990965117010708""","=""7143617684180648961""","bella898985","Na_Alv💜","Ditmpt aq jam 22.30 dah idup lampunya 😌","23/5/2026, 14.48.46","0","No","0","No","https://www.tiktok.com/@bella898985"
"=""7642991115722146578""","=""7362965334724527109""","luishdez65","Luis Angel","( OraSakti )🖤yang penting bukti nyata cuy👇💯","23/5/2026, 14.49.18","0","No","0","No","https://www.tiktok.com/@luishdez65"
"=""7642991130523566866""","=""7576780998131991560""","santixx33xx3","santixx33xx","( orasakti )Alhamdulillah menang lagi ketua💙","23/5/2026, 14.49.18","0","No","0","No","https://www.tiktok.com/@santixx33xx3"
"=""7642991474942395156""","=""6556537500235497474""","edimm12","Edim Mulyanto","Ka kalo boleh tau sampe kapan ya itu?","23/5/2026, 14.50.36","0","No","6","No","https://www.tiktok.com/@edimm12"
"=""7642991536262873864""","=""7580206706962285575""","teto_362","˚｡⋆୨୧˚Ashi˚｡⋆୨୧˚","( Orasakti )Yang pastinya ngasih besar bray💯💞💞💯😂","23/5/2026, 14.50.50","0","No","0","No","https://www.tiktok.com/@teto_362"
"=""7642991783829209877""","=""7065695957400290306""","mimawow_","M","is aku binjai utara belom idup lo, is ntahla","23/5/2026, 14.51.59","0","No","0","No","https://www.tiktok.com/@mimawow_"
"=""7642971180450857735""","=""7372902572212077573""","kane_402","kane_✌🏻","medan di kasih cobaan malah di cobain","23/5/2026, 13.31.53","0","No","0","No","https://www.tiktok.com/@kane_402"
"=""7642992770387002128""","=""6839593489497687042""","kiyoottt","user1692546161064","SNT apa wey","23/5/2026, 14.55.58","0","No","0","No","https://www.tiktok.com/@kiyoottt"
"=""7642992912720069377""","=""6811371070085579778""","jk.putri13","🐰Babybookookie","untung aja tadi malem mati gk lama kali.. mati maghrib, jam stngah 11 nya udah hidup 😁","23/5/2026, 14.56.07","0","No","0","No","https://www.tiktok.com/@jk.putri13"
